year,month,city,searched
2020,3,昌吉,215808
2020,4,昌吉,197633
2020,5,昌吉,191138
2020,6,昌吉,204646
2020,7,昌吉,353463
2020,8,昌吉,275809
2020,9,昌吉,238828
2020,10,昌吉,249248
2020,11,昌吉,214104
2020,12,昌吉,244103
2021,1,昌吉,253442
2021,2,昌吉,193611
2021,3,昌吉,272308
2021,4,昌吉,252649
2021,5,昌吉,224505
2021,6,昌吉,253014
2021,7,昌吉,284828
2021,8,昌吉,242176
2021,9,昌吉,231891
2021,10,昌吉,250973
2021,11,昌吉,206381
2021,12,昌吉,218644
2022,1,昌吉,205438
2022,2,昌吉,215583
2022,3,昌吉,246996
2022,4,昌吉,237621
2022,5,昌吉,218239
2022,6,昌吉,274108
2022,7,昌吉,392749
2022,8,昌吉,283751
2022,9,昌吉,200882
2022,10,昌吉,184907
2022,11,昌吉,193653
2022,12,昌吉,159657
2023,1,昌吉,172894
2023,2,昌吉,198016
2023,3,昌吉,231087
2023,4,昌吉,221456
2023,5,昌吉,211578
2023,6,昌吉,249159
2023,7,昌吉,275988
2023,8,昌吉,277990
2023,9,昌吉,222777
2023,10,昌吉,195309
2023,11,昌吉,176044
2023,12,昌吉,193372
2011,1,昌江,0
2011,2,昌江,0
2011,3,昌江,0
2011,4,昌江,0
2011,5,昌江,0
2011,6,昌江,0
2011,7,昌江,0
2011,8,昌江,0
2011,9,昌江,0
2011,10,昌江,0
2011,11,昌江,0
2011,12,昌江,0
2012,1,昌江,0
2012,2,昌江,0
2012,3,昌江,0
2012,4,昌江,0
2012,5,昌江,0
2012,6,昌江,0
2012,7,昌江,0
2012,8,昌江,0
2012,9,昌江,0
2012,10,昌江,0
2012,11,昌江,0
2012,12,昌江,0
2013,1,昌江,0
2013,2,昌江,0
2013,3,昌江,0
2013,4,昌江,0
2013,5,昌江,0
2013,6,昌江,0
2013,7,昌江,0
2013,8,昌江,0
2013,9,昌江,0
2013,10,昌江,0
2013,11,昌江,0
2013,12,昌江,0
2014,1,昌江,0
2014,2,昌江,0
2014,3,昌江,0
2014,4,昌江,0
2014,5,昌江,0
2014,6,昌江,0
2014,7,昌江,0
2014,8,昌江,0
2014,9,昌江,0
2014,10,昌江,0
2014,11,昌江,0
2014,12,昌江,0
2015,1,昌江,0
2015,2,昌江,0
2015,3,昌江,0
2015,4,昌江,0
2015,5,昌江,0
2015,6,昌江,0
2015,7,昌江,0
2015,8,昌江,0
2015,9,昌江,0
2015,10,昌江,0
2015,11,昌江,0
2015,12,昌江,0
2016,1,昌江,0
2016,2,昌江,0
2016,3,昌江,0
2016,4,昌江,0
2016,5,昌江,0
2016,6,昌江,0
2016,7,昌江,0
2016,8,昌江,0
2016,9,昌江,0
2016,10,昌江,0
2016,11,昌江,0
2016,12,昌江,0
2017,1,昌江,0
2017,2,昌江,0
2017,3,昌江,0
2017,4,昌江,0
2017,5,昌江,0
2017,6,昌江,0
2017,7,昌江,0
2017,8,昌江,0
2017,9,昌江,0
2017,10,昌江,0
2017,11,昌江,0
2017,12,昌江,0
2018,1,昌江,0
2018,2,昌江,0
2018,3,昌江,0
2018,4,昌江,0
2018,5,昌江,0
2018,6,昌江,0
2018,7,昌江,0
2018,8,昌江,0
2018,9,昌江,0
2018,10,昌江,0
2018,11,昌江,0
2018,12,昌江,0
2019,1,昌江,0
2019,2,昌江,0
2019,3,昌江,0
2019,4,昌江,0
2019,5,昌江,0
2019,6,昌江,0
2019,7,昌江,0
2019,8,昌江,0
2019,9,昌江,0
2019,10,昌江,0
2019,11,昌江,0
2019,12,昌江,0
2020,1,昌江,0
2020,2,昌江,0
2020,3,昌江,0
2020,4,昌江,0
2020,5,昌江,0
2020,6,昌江,0
2020,7,昌江,0
2020,8,昌江,0
2020,9,昌江,0
2020,10,昌江,0
2020,11,昌江,0
2020,12,昌江,0
2021,1,昌江,0
2021,2,昌江,0
2021,3,昌江,0
2021,4,昌江,0
2021,5,昌江,0
2021,6,昌江,0
2021,7,昌江,0
2021,8,昌江,0
2021,9,昌江,0
2021,10,昌江,0
2021,11,昌江,0
2021,12,昌江,0
2022,1,昌江,0
2022,2,昌江,0
2022,3,昌江,0
2022,4,昌江,0
2022,5,昌江,0
2022,6,昌江,0
2022,7,昌江,0
2022,8,昌江,0
2022,9,昌江,0
2022,10,昌江,0
2022,11,昌江,0
2022,12,昌江,0
2023,1,昌江,0
2023,2,昌江,0
2023,3,昌江,0
2023,4,昌江,0
2023,5,昌江,0
2023,6,昌江,0
2023,7,昌江,0
2023,8,昌江,0
2023,9,昌江,0
2023,10,昌江,0
2023,11,昌江,0
2023,12,昌江,0
2011,1,昌都,31065
2011,2,昌都,34246
2011,3,昌都,46186
2011,4,昌都,63939
2011,5,昌都,56205
2011,6,昌都,52361
2011,7,昌都,65357
2011,8,昌都,63385
2011,9,昌都,49675
2011,10,昌都,53427
2011,11,昌都,55217
2011,12,昌都,58906
2012,1,昌都,38827
2012,2,昌都,58321
2012,3,昌都,60933
2012,4,昌都,55685
2012,5,昌都,63249
2012,6,昌都,55347
2012,7,昌都,65527
2012,8,昌都,57398
2012,9,昌都,44883
2012,10,昌都,49774
2012,11,昌都,45428
2012,12,昌都,36927
2013,1,昌都,45267
2013,2,昌都,38215
2013,3,昌都,57888
2013,4,昌都,55970
2013,5,昌都,53266
2013,6,昌都,51523
2013,7,昌都,107775
2013,8,昌都,138408
2013,9,昌都,95458
2013,10,昌都,90387
2013,11,昌都,76017
2013,12,昌都,65785
2014,1,昌都,61727
2014,2,昌都,68295
2014,3,昌都,86343
2014,4,昌都,98653
2014,5,昌都,99143
2014,6,昌都,94723
2014,7,昌都,105109
2014,8,昌都,125293
2014,9,昌都,110683
2014,10,昌都,101523
2014,11,昌都,115185
2014,12,昌都,92522
2015,1,昌都,89590
2015,2,昌都,72584
2015,3,昌都,106518
2015,4,昌都,116383
2015,5,昌都,106237
2015,6,昌都,111801
2015,7,昌都,138212
2015,8,昌都,140925
2015,9,昌都,157899
2015,10,昌都,120304
2015,11,昌都,92195
2015,12,昌都,91910
2016,1,昌都,86401
2016,2,昌都,89941
2016,3,昌都,125455
2016,4,昌都,120593
2016,5,昌都,157255
2016,6,昌都,132539
2016,7,昌都,157905
2016,8,昌都,172698
2016,9,昌都,139663
2016,10,昌都,129835
2016,11,昌都,123739
2016,12,昌都,110428
2017,1,昌都,91381
2017,2,昌都,110209
2017,3,昌都,166157
2017,4,昌都,172983
2017,5,昌都,185122
2017,6,昌都,187237
2017,7,昌都,262054
2017,8,昌都,255047
2017,9,昌都,176783
2017,10,昌都,179573
2017,11,昌都,156309
2017,12,昌都,139489
2018,1,昌都,152449
2018,2,昌都,139868
2018,3,昌都,217699
2018,4,昌都,202637
2018,5,昌都,195616
2018,6,昌都,177564
2018,7,昌都,235805
2018,8,昌都,237877
2018,9,昌都,184582
2018,10,昌都,212645
2018,11,昌都,164657
2018,12,昌都,153018
2019,1,昌都,128556
2019,2,昌都,178537
2019,3,昌都,230410
2019,4,昌都,203190
2019,5,昌都,220811
2019,6,昌都,215605
2019,7,昌都,223670
2019,8,昌都,193944
2019,9,昌都,151161
2019,10,昌都,170483
2019,11,昌都,143158
2019,12,昌都,147188
2020,1,昌都,156830
2020,2,昌都,186565
2020,3,昌都,172676
2020,4,昌都,182733
2020,5,昌都,202088
2020,6,昌都,236289
2020,7,昌都,248053
2020,8,昌都,269675
2020,9,昌都,228928
2020,10,昌都,273027
2020,11,昌都,189194
2020,12,昌都,193174
2021,1,昌都,188918
2021,2,昌都,167433
2021,3,昌都,218597
2021,4,昌都,208664
2021,5,昌都,245551
2021,6,昌都,218680
2021,7,昌都,262804
2021,8,昌都,221781
2021,9,昌都,224454
2021,10,昌都,219707
2021,11,昌都,204753
2021,12,昌都,204511
2022,1,昌都,176478
2022,2,昌都,214935
2022,3,昌都,227953
2022,4,昌都,226054
2022,5,昌都,209922
2022,6,昌都,198103
2022,7,昌都,252190
2022,8,昌都,225352
2022,9,昌都,150771
2022,10,昌都,140313
2022,11,昌都,142577
2022,12,昌都,131845
2023,1,昌都,168893
2023,2,昌都,181880
2023,3,昌都,204701
2023,4,昌都,193239
2023,5,昌都,183266
2023,6,昌都,184174
2023,7,昌都,230447
2023,8,昌都,202920
2023,9,昌都,183918
2023,10,昌都,164415
2023,11,昌都,136417
2023,12,昌都,153069
2011,1,昭通,102956
2011,2,昭通,85869
2011,3,昭通,108810
2011,4,昭通,92529
2011,5,昭通,16709
2011,6,昭通,109567
2011,7,昭通,137149
2011,8,昭通,118958
2011,9,昭通,111514
2011,10,昭通,109871
2011,11,昭通,115063
2011,12,昭通,78589
2012,1,昭通,100715
2012,2,昭通,115858
2012,3,昭通,126427
2012,4,昭通,120034
2012,5,昭通,139472
2012,6,昭通,118649
2012,7,昭通,125941
2012,8,昭通,118954
2012,9,昭通,162804
2012,10,昭通,103522
2012,11,昭通,100103
2012,12,昭通,93841
2013,1,昭通,107843
2013,2,昭通,78817
2013,3,昭通,107405
2013,4,昭通,102075
2013,5,昭通,94618
2013,6,昭通,97433
2013,7,昭通,191860
2013,8,昭通,191833
2013,9,昭通,176071
2013,10,昭通,188661
2013,11,昭通,167776
2013,12,昭通,176875
2014,1,昭通,166779
2014,2,昭通,155467
2014,3,昭通,166316
2014,4,昭通,185402
2014,5,昭通,200035
2014,6,昭通,183395
2014,7,昭通,195613
2014,8,昭通,443172
2014,9,昭通,197639
2014,10,昭通,189139
2014,11,昭通,186063
2014,12,昭通,202062
2015,1,昭通,203003
2015,2,昭通,160159
2015,3,昭通,195632
2015,4,昭通,197478
2015,5,昭通,182882
2015,6,昭通,195148
2015,7,昭通,223490
2015,8,昭通,252856
2015,9,昭通,217432
2015,10,昭通,209407
2015,11,昭通,217695
2015,12,昭通,247122
2016,1,昭通,213872
2016,2,昭通,204418
2016,3,昭通,211505
2016,4,昭通,195890
2016,5,昭通,236977
2016,6,昭通,217900
2016,7,昭通,230371
2016,8,昭通,244027
2016,9,昭通,221179
2016,10,昭通,286347
2016,11,昭通,227622
2016,12,昭通,218802
2017,1,昭通,233221
2017,2,昭通,230031
2017,3,昭通,253990
2017,4,昭通,226360
2017,5,昭通,243631
2017,6,昭通,278921
2017,7,昭通,370184
2017,8,昭通,348706
2017,9,昭通,296713
2017,10,昭通,287433
2017,11,昭通,269845
2017,12,昭通,267801
2018,1,昭通,324817
2018,2,昭通,277200
2018,3,昭通,296183
2018,4,昭通,289468
2018,5,昭通,298839
2018,6,昭通,289288
2018,7,昭通,358286
2018,8,昭通,344615
2018,9,昭通,260690
2018,10,昭通,292918
2018,11,昭通,277452
2018,12,昭通,287053
2019,1,昭通,307611
2019,2,昭通,312252
2019,3,昭通,329912
2019,4,昭通,300177
2019,5,昭通,299709
2019,6,昭通,308843
2019,7,昭通,323242
2019,8,昭通,324780
2019,9,昭通,247395
2019,10,昭通,255637
2019,11,昭通,251299
2019,12,昭通,264958
2020,1,昭通,261728
2020,2,昭通,290091
2020,3,昭通,303132
2020,4,昭通,274518
2020,5,昭通,290598
2020,6,昭通,309883
2020,7,昭通,380058
2020,8,昭通,404794
2020,9,昭通,341084
2020,10,昭通,337313
2020,11,昭通,340436
2020,12,昭通,347234
2021,1,昭通,386456
2021,2,昭通,283347
2021,3,昭通,324302
2021,4,昭通,310974
2021,5,昭通,293612
2021,6,昭通,270866
2021,7,昭通,299627
2021,8,昭通,296061
2021,9,昭通,273503
2021,10,昭通,291053
2021,11,昭通,285141
2021,12,昭通,291303
2022,1,昭通,281849
2022,2,昭通,289346
2022,3,昭通,283385
2022,4,昭通,259430
2022,5,昭通,287128
2022,6,昭通,274424
2022,7,昭通,312640
2022,8,昭通,322467
2022,9,昭通,257246
2022,10,昭通,266976
2022,11,昭通,273175
2022,12,昭通,258044
2023,1,昭通,324255
2023,2,昭通,272236
2023,3,昭通,280672
2023,4,昭通,277606
2023,5,昭通,265262
2023,6,昭通,298273
2023,7,昭通,338266
2023,8,昭通,336969
2023,9,昭通,291382
2023,10,昭通,278059
2023,11,昭通,281097
2023,12,昭通,295003
2011,1,晋中,88961
2011,2,晋中,84307
2011,3,晋中,108638
2011,4,晋中,106620
2011,5,晋中,110137
2011,6,晋中,106507
2011,7,晋中,121275
2011,8,晋中,121679
2011,9,晋中,114216
2011,10,晋中,111136
2011,11,晋中,109678
2011,12,晋中,109276
2012,1,晋中,93894
2012,2,晋中,106541
2012,3,晋中,117926
2012,4,晋中,109637
2012,5,晋中,113425
2012,6,晋中,108516
2012,7,晋中,118836
2012,8,晋中,112398
2012,9,晋中,94830
2012,10,晋中,92429
2012,11,晋中,91253
2012,12,晋中,86792
2013,1,晋中,86621
2013,2,晋中,77355
2013,3,晋中,96455
2013,4,晋中,94812
2013,5,晋中,96421
2013,6,晋中,87255
2013,7,晋中,167806
2013,8,晋中,152552
2013,9,晋中,139155
2013,10,晋中,164026
2013,11,晋中,142238
2013,12,晋中,114866
2014,1,晋中,109287
2014,2,晋中,118477
2014,3,晋中,132059
2014,4,晋中,147048
2014,5,晋中,156585
2014,6,晋中,146716
2014,7,晋中,159587
2014,8,晋中,184638
2014,9,晋中,166729
2014,10,晋中,150224
2014,11,晋中,146820
2014,12,晋中,135649
2015,1,晋中,134594
2015,2,晋中,112837
2015,3,晋中,148694
2015,4,晋中,149598
2015,5,晋中,147056
2015,6,晋中,165867
2015,7,晋中,201900
2015,8,晋中,200442
2015,9,晋中,172288
2015,10,晋中,159408
2015,11,晋中,142630
2015,12,晋中,147644
2016,1,晋中,150772
2016,2,晋中,144637
2016,3,晋中,182816
2016,4,晋中,171769
2016,5,晋中,171652
2016,6,晋中,182146
2016,7,晋中,196629
2016,8,晋中,195463
2016,9,晋中,175582
2016,10,晋中,193043
2016,11,晋中,148620
2016,12,晋中,159338
2017,1,晋中,149666
2017,2,晋中,154972
2017,3,晋中,181504
2017,4,晋中,183823
2017,5,晋中,195837
2017,6,晋中,240018
2017,7,晋中,295301
2017,8,晋中,282376
2017,9,晋中,234255
2017,10,晋中,223359
2017,11,晋中,190310
2017,12,晋中,190682
2018,1,晋中,196082
2018,2,晋中,197352
2018,3,晋中,222537
2018,4,晋中,236821
2018,5,晋中,227234
2018,6,晋中,248563
2018,7,晋中,258069
2018,8,晋中,244980
2018,9,晋中,206148
2018,10,晋中,237809
2018,11,晋中,209727
2018,12,晋中,197025
2019,1,晋中,206945
2019,2,晋中,216972
2019,3,晋中,245521
2019,4,晋中,254774
2019,5,晋中,231476
2019,6,晋中,239868
2019,7,晋中,269662
2019,8,晋中,273056
2019,9,晋中,197577
2019,10,晋中,211680
2019,11,晋中,185184
2019,12,晋中,201167
2020,1,晋中,199591
2020,2,晋中,216136
2020,3,晋中,204841
2020,4,晋中,209673
2020,5,晋中,227619
2020,6,晋中,214447
2020,7,晋中,312600
2020,8,晋中,342932
2020,9,晋中,273099
2020,10,晋中,246465
2020,11,晋中,213065
2020,12,晋中,229726
2021,1,晋中,382238
2021,2,晋中,191485
2021,3,晋中,231836
2021,4,晋中,237188
2021,5,晋中,222019
2021,6,晋中,224957
2021,7,晋中,261335
2021,8,晋中,240844
2021,9,晋中,216300
2021,10,晋中,233628
2021,11,晋中,193154
2021,12,晋中,192174
2022,1,晋中,196561
2022,2,晋中,252336
2022,3,晋中,249888
2022,4,晋中,203379
2022,5,晋中,181299
2022,6,晋中,205309
2022,7,晋中,257614
2022,8,晋中,222315
2022,9,晋中,196645
2022,10,晋中,210413
2022,11,晋中,185752
2022,12,晋中,158097
2023,1,晋中,187672
2023,2,晋中,180460
2023,3,晋中,198483
2023,4,晋中,209351
2023,5,晋中,196813
2023,6,晋中,234910
2023,7,晋中,253949
2023,8,晋中,236833
2023,9,晋中,202477
2023,10,晋中,184218
2023,11,晋中,162475
2023,12,晋中,162108
2011,1,晋城,149485
2011,2,晋城,147864
2011,3,晋城,188353
2011,4,晋城,184291
2011,5,晋城,189988
2011,6,晋城,187210
2011,7,晋城,194816
2011,8,晋城,194546
2011,9,晋城,192443
2011,10,晋城,190327
2011,11,晋城,181561
2011,12,晋城,184002
2012,1,晋城,170024
2012,2,晋城,199063
2012,3,晋城,212441
2012,4,晋城,196025
2012,5,晋城,245882
2012,6,晋城,246926
2012,7,晋城,280428
2012,8,晋城,274118
2012,9,晋城,219419
2012,10,晋城,232407
2012,11,晋城,166911
2012,12,晋城,167575
2013,1,晋城,196958
2013,2,晋城,158453
2013,3,晋城,225949
2013,4,晋城,227736
2013,5,晋城,201354
2013,6,晋城,167361
2013,7,晋城,314576
2013,8,晋城,309750
2013,9,晋城,294522
2013,10,晋城,284216
2013,11,晋城,260630
2013,12,晋城,243089
2014,1,晋城,227612
2014,2,晋城,237457
2014,3,晋城,301998
2014,4,晋城,271675
2014,5,晋城,275346
2014,6,晋城,263342
2014,7,晋城,262949
2014,8,晋城,313961
2014,9,晋城,294291
2014,10,晋城,296783
2014,11,晋城,244982
2014,12,晋城,268785
2015,1,晋城,257468
2015,2,晋城,206078
2015,3,晋城,257801
2015,4,晋城,258980
2015,5,晋城,265716
2015,6,晋城,282391
2015,7,晋城,323423
2015,8,晋城,302216
2015,9,晋城,261386
2015,10,晋城,269672
2015,11,晋城,250773
2015,12,晋城,253398
2016,1,晋城,269189
2016,2,晋城,236427
2016,3,晋城,269726
2016,4,晋城,271922
2016,5,晋城,425030
2016,6,晋城,390037
2016,7,晋城,381455
2016,8,晋城,387692
2016,9,晋城,367676
2016,10,晋城,389368
2016,11,晋城,358635
2016,12,晋城,439334
2017,1,晋城,341551
2017,2,晋城,365409
2017,3,晋城,324971
2017,4,晋城,290076
2017,5,晋城,295467
2017,6,晋城,305957
2017,7,晋城,357853
2017,8,晋城,354520
2017,9,晋城,308278
2017,10,晋城,299471
2017,11,晋城,259656
2017,12,晋城,267138
2018,1,晋城,286637
2018,2,晋城,276097
2018,3,晋城,307005
2018,4,晋城,317818
2018,5,晋城,311260
2018,6,晋城,287488
2018,7,晋城,310416
2018,8,晋城,321381
2018,9,晋城,286050
2018,10,晋城,318241
2018,11,晋城,302359
2018,12,晋城,302836
2019,1,晋城,289585
2019,2,晋城,286458
2019,3,晋城,307952
2019,4,晋城,308179
2019,5,晋城,293641
2019,6,晋城,282399
2019,7,晋城,305989
2019,8,晋城,306441
2019,9,晋城,243270
2019,10,晋城,255186
2019,11,晋城,223979
2019,12,晋城,204668
2020,1,晋城,240200
2020,2,晋城,229101
2020,3,晋城,285218
2020,4,晋城,288646
2020,5,晋城,284143
2020,6,晋城,280073
2020,7,晋城,334135
2020,8,晋城,367475
2020,9,晋城,323049
2020,10,晋城,302323
2020,11,晋城,271684
2020,12,晋城,300001
2021,1,晋城,319893
2021,2,晋城,229307
2021,3,晋城,296389
2021,4,晋城,267197
2021,5,晋城,306884
2021,6,晋城,275475
2021,7,晋城,322467
2021,8,晋城,295123
2021,9,晋城,270667
2021,10,晋城,272438
2021,11,晋城,238154
2021,12,晋城,261518
2022,1,晋城,292427
2022,2,晋城,265755
2022,3,晋城,326774
2022,4,晋城,258054
2022,5,晋城,259286
2022,6,晋城,245026
2022,7,晋城,282521
2022,8,晋城,274982
2022,9,晋城,236172
2022,10,晋城,237466
2022,11,晋城,232125
2022,12,晋城,211585
2023,1,晋城,252146
2023,2,晋城,241054
2023,3,晋城,262019
2023,4,晋城,314743
2023,5,晋城,275851
2023,6,晋城,337797
2023,7,晋城,425973
2023,8,晋城,645028
2023,9,晋城,326853
2023,10,晋城,298861
2023,11,晋城,256018
2023,12,晋城,252573
2011,1,普洱,165955
2011,2,普洱,176506
2011,3,普洱,197734
2011,4,普洱,193442
2011,5,普洱,182792
2011,6,普洱,164485
2011,7,普洱,171161
2011,8,普洱,173899
2011,9,普洱,181799
2011,10,普洱,197654
2011,11,普洱,200191
2011,12,普洱,199495
2012,1,普洱,186688
2012,2,普洱,230825
2012,3,普洱,236390
2012,4,普洱,205258
2012,5,普洱,203630
2012,6,普洱,188520
2012,7,普洱,187071
2012,8,普洱,179818
2012,9,普洱,168527
2012,10,普洱,183939
2012,11,普洱,187109
2012,12,普洱,171239
2013,1,普洱,175025
2013,2,普洱,164602
2013,3,普洱,190088
2013,4,普洱,174019
2013,5,普洱,176435
2013,6,普洱,171223
2013,7,普洱,319313
2013,8,普洱,337267
2013,9,普洱,322498
2013,10,普洱,349276
2013,11,普洱,324023
2013,12,普洱,323559
2014,1,普洱,317330
2014,2,普洱,326555
2014,3,普洱,363497
2014,4,普洱,340219
2014,5,普洱,338619
2014,6,普洱,301590
2014,7,普洱,315937
2014,8,普洱,375052
2014,9,普洱,356884
2014,10,普洱,464062
2014,11,普洱,410088
2014,12,普洱,398178
2015,1,普洱,398734
2015,2,普洱,361605
2015,3,普洱,418082
2015,4,普洱,374275
2015,5,普洱,360350
2015,6,普洱,357913
2015,7,普洱,431700
2015,8,普洱,422850
2015,9,普洱,379786
2015,10,普洱,389912
2015,11,普洱,398527
2015,12,普洱,412000
2016,1,普洱,407678
2016,2,普洱,423042
2016,3,普洱,434653
2016,4,普洱,388150
2016,5,普洱,383998
2016,6,普洱,336844
2016,7,普洱,361940
2016,8,普洱,365167
2016,9,普洱,366739
2016,10,普洱,389443
2016,11,普洱,390444
2016,12,普洱,393167
2017,1,普洱,398828
2017,2,普洱,415699
2017,3,普洱,440824
2017,4,普洱,405673
2017,5,普洱,395655
2017,6,普洱,393550
2017,7,普洱,448703
2017,8,普洱,455076
2017,9,普洱,439263
2017,10,普洱,434879
2017,11,普洱,413635
2017,12,普洱,423671
2018,1,普洱,462145
2018,2,普洱,457046
2018,3,普洱,485563
2018,4,普洱,460590
2018,5,普洱,452816
2018,6,普洱,409364
2018,7,普洱,411773
2018,8,普洱,425689
2018,9,普洱,471955
2018,10,普洱,455215
2018,11,普洱,442229
2018,12,普洱,448841
2019,1,普洱,468606
2019,2,普洱,494042
2019,3,普洱,490635
2019,4,普洱,482932
2019,5,普洱,471251
2019,6,普洱,426791
2019,7,普洱,438573
2019,8,普洱,485080
2019,9,普洱,425426
2019,10,普洱,500988
2019,11,普洱,482828
2019,12,普洱,486929
2020,1,普洱,451689
2020,2,普洱,487162
2020,3,普洱,500293
2020,4,普洱,453814
2020,5,普洱,423689
2020,6,普洱,400388
2020,7,普洱,478410
2020,8,普洱,454543
2020,9,普洱,485558
2020,10,普洱,516843
2020,11,普洱,480434
2020,12,普洱,477498
2021,1,普洱,539285
2021,2,普洱,520420
2021,3,普洱,554852
2021,4,普洱,481596
2021,5,普洱,445643
2021,6,普洱,420166
2021,7,普洱,416465
2021,8,普洱,440569
2021,9,普洱,451265
2021,10,普洱,452639
2021,11,普洱,444411
2021,12,普洱,467914
2022,1,普洱,476446
2022,2,普洱,493367
2022,3,普洱,469548
2022,4,普洱,466566
2022,5,普洱,450311
2022,6,普洱,432073
2022,7,普洱,422069
2022,8,普洱,408164
2022,9,普洱,376926
2022,10,普洱,421865
2022,11,普洱,396570
2022,12,普洱,374156
2023,1,普洱,526265
